# SA for random K-SAT
# K = 4   N = 8192   M = 81920   seed = 1557474069
# alpha = 10.000000   nIter = 65536  Tmax = 0.200000
# 1:lowestUnsat  2:runTime
86 65536
99 65536
100 65536
87 65536
89 65536
91 65536
91 65536
110 65536
86 65536
83 65536
101 65536
95 65536
92 65536
78 65536
79 65536
77 65536
83 65536
85 65536
85 65536
84 65536
82 65536
79 65536
100 65536
88 65536
99 65536
97 65536
81 65536
79 65536
85 65536
88 65536
82 65536
82 65536
104 65536
76 65536
75 65536
116 65536
88 65536
87 65536
80 65536
81 65536
84 65536
81 65536
92 65536
87 65536
97 65536
98 65536
111 65536
94 65536
97 65536
99 65536
92 65536
93 65536
85 65536
76 65536
99 65536
74 65536
76 65536
76 65536
88 65536
74 65536
85 65536
100 65536
98 65536
72 65536
96 65536
85 65536
90 65536
86 65536
93 65536
78 65536
71 65536
71 65536
103 65536
87 65536
76 65536
96 65536
117 65536
75 65536
76 65536
109 65536
90 65536
94 65536
92 65536
90 65536
91 65536
92 65536
83 65536
86 65536
103 65536
89 65536
99 65536
88 65536
87 65536
77 65536
102 65536
79 65536
92 65536
94 65536
85 65536
76 65536
80 65536
90 65536
77 65536
97 65536
84 65536
78 65536
100 65536
88 65536
85 65536
76 65536
82 65536
84 65536
91 65536
75 65536
83 65536
89 65536
87 65536
91 65536
91 65536
90 65536
80 65536
85 65536
103 65536
85 65536
85 65536
88 65536
91 65536
83 65536
95 65536
84 65536
86 65536
92 65536
96 65536
76 65536
91 65536
84 65536
80 65536
85 65536
83 65536
95 65536
98 65536
81 65536
94 65536
83 65536
90 65536
100 65536
98 65536
83 65536
95 65536
84 65536
87 65536
78 65536
90 65536
74 65536
89 65536
88 65536
86 65536
81 65536
97 65536
89 65536
93 65536
86 65536
79 65536
100 65536
98 65536
81 65536
78 65536
84 65536
81 65536
82 65536
77 65536
90 65536
99 65536
80 65536
83 65536
105 65536
97 65536
95 65536
85 65536
89 65536
94 65536
93 65536
94 65536
86 65536
87 65536
79 65536
91 65536
86 65536
90 65536
89 65536
78 65536
83 65536
80 65536
77 65536
71 65536
77 65536
83 65536
79 65536
93 65536
92 65536
100 65536
76 65536
82 65536
96 65536
84 65536
90 65536
83 65536
86 65536
79 65536
85 65536
103 65536
76 65536
84 65536
101 65536
77 65536
101 65536
88 65536
92 65536
83 65536
100 65536
67 65536
99 65536
84 65536
103 65536
90 65536
92 65536
80 65536
91 65536
84 65536
81 65536
74 65536
95 65536
91 65536
82 65536
75 65536
72 65536
89 65536
89 65536
88 65536
93 65536
86 65536
97 65536
99 65536
98 65536
95 65536
79 65536
78 65536
99 65536
76 65536
92 65536
91 65536
90 65536
94 65536
100 65536
75 65536
81 65536
87 65536
87 65536
80 65536
87 65536
84 65536
104 65536
85 65536
93 65536
80 65536
84 65536
93 65536
92 65536
107 65536
80 65536
77 65536
92 65536
93 65536
107 65536
82 65536
72 65536
88 65536
83 65536
84 65536
81 65536
96 65536
87 65536
79 65536
95 65536
93 65536
95 65536
96 65536
111 65536
91 65536
86 65536
96 65536
80 65536
92 65536
87 65536
104 65536
92 65536
85 65536
86 65536
95 65536
76 65536
98 65536
91 65536
89 65536
84 65536
94 65536
82 65536
93 65536
88 65536
86 65536
86 65536
95 65536
98 65536
101 65536
78 65536
100 65536
70 65536
83 65536
92 65536
84 65536
83 65536
87 65536
74 65536
85 65536
93 65536
87 65536
75 65536
93 65536
83 65536
73 65536
95 65536
76 65536
83 65536
98 65536
80 65536
83 65536
77 65536
82 65536
101 65536
89 65536
73 65536
86 65536
78 65536
78 65536
83 65536
88 65536
102 65536
86 65536
96 65536
75 65536
93 65536
91 65536
83 65536
84 65536
90 65536
67 65536
105 65536
93 65536
70 65536
84 65536
86 65536
93 65536
81 65536
84 65536
87 65536
97 65536
94 65536
68 65536
94 65536
81 65536
84 65536
89 65536
90 65536
88 65536
89 65536
81 65536
100 65536
94 65536
102 65536
91 65536
91 65536
81 65536
89 65536
69 65536
87 65536
87 65536
97 65536
87 65536
98 65536
86 65536
96 65536
83 65536
78 65536
89 65536
81 65536
84 65536
93 65536
84 65536
80 65536
88 65536
81 65536
98 65536
98 65536
80 65536
97 65536
89 65536
81 65536
77 65536
89 65536
90 65536
101 65536
77 65536
78 65536
78 65536
102 65536
69 65536
93 65536
90 65536
89 65536
87 65536
90 65536
81 65536
80 65536
91 65536
102 65536
98 65536
89 65536
87 65536
107 65536
91 65536
87 65536
90 65536
85 65536
85 65536
93 65536
84 65536
86 65536
85 65536
82 65536
91 65536
95 65536
84 65536
93 65536
84 65536
73 65536
93 65536
90 65536
97 65536
86 65536
95 65536
89 65536
100 65536
86 65536
86 65536
81 65536
90 65536
97 65536
87 65536
97 65536
86 65536
78 65536
85 65536
87 65536
84 65536
83 65536
81 65536
101 65536
83 65536
93 65536
71 65536
88 65536
84 65536
95 65536
86 65536
85 65536
101 65536
77 65536
87 65536
95 65536
81 65536
75 65536
98 65536
63 65536
101 65536
85 65536
74 65536
104 65536
84 65536
85 65536
92 65536
94 65536
80 65536
86 65536
87 65536
95 65536
103 65536
100 65536
83 65536
94 65536
82 65536
90 65536
96 65536
78 65536
69 65536
82 65536
81 65536
68 65536
82 65536
96 65536
88 65536
93 65536
97 65536
101 65536
96 65536
87 65536
82 65536
89 65536
87 65536
82 65536
77 65536
81 65536
83 65536
93 65536
90 65536
92 65536
100 65536
96 65536
73 65536
90 65536
97 65536
86 65536
97 65536
86 65536
101 65536
73 65536
80 65536
84 65536
85 65536
108 65536
97 65536
83 65536
81 65536
71 65536
90 65536
88 65536
87 65536
82 65536
96 65536
73 65536
102 65536
81 65536
85 65536
78 65536
100 65536
83 65536
80 65536
89 65536
78 65536
83 65536
86 65536
92 65536
87 65536
80 65536
90 65536
101 65536
82 65536
75 65536
87 65536
83 65536
73 65536
79 65536
82 65536
98 65536
93 65536
83 65536
89 65536
83 65536
84 65536
92 65536
78 65536
85 65536
102 65536
87 65536
82 65536
81 65536
93 65536
81 65536
91 65536
90 65536
81 65536
72 65536
94 65536
80 65536
87 65536
77 65536
97 65536
72 65536
82 65536
85 65536
78 65536
107 65536
75 65536
84 65536
91 65536
